Restaurants Type,id,name,city,avgRating,cuisines,costForTwoStrings,deliveryTime,minDeliveryTime,maxDeliveryTime,locality,unserviceable,Vegetarian
Fine,370442,ARAKU Coffee,Bangalore,0.0,"['Cafe','Beverages','Bakery','Continental','Desserts','Healthy,Food','European']",400,53,53,53,Indiranagar,False,False
Fine,441206,Cafe Imroze,Bangalore,0.0,"['Chinese','Seafood','Continental']",300,62,62,62,Indiranagar,False,False
Fine,81944,Nasi and Mee,Bangalore,4.6,"['Pan-Asian','Singaporean','Malaysian','Japanese','Asian','Chinese','Indonesian']",1200,61,61,61,Koramangala,False,False
Fine,312484,Pockets and Bowls,Bangalore,0.0,"['Thai','Asian','Lebanese','Burmese','Japanese','Malaysian']",350,65,65,65,Koramangala,False,False
Fine,442538,Ghee and Turmeric,Bangalore,4.2,"['North,Indian','Tandoor','Punjabi','Beverages','Desserts','Mughlai']",500,44,44,44,Cunningham Road,False,False
Fine,427395,Coastal Home Food,Bangalore,0.0,"['Indian','Seafood']",249,65,65,65,Indiranagar,False,False
Fine,158019,Sattuani,Bangalore,0.0,"['North,Indian','Chinese']",200,36,36,36,Ashok Nagar,False,True
Fine,392688,The Blue bawarchi restaurant(odia and Bengali food,Bangalore,2.8,"['Bengali','Oriya','Indian']",300,63,63,63,Indiranagar,False,False
Fine,23635,Dezire SugarFree Sweets & Bakes,Bangalore,4.1,"['Sweets','Bakery','Beverages']",400,51,51,51,Ghandi Bazar Main Road,False,True
Fine,379251,SHAWARMA21,Bangalore,4.3,"['Arabian','Fast,Food']",150,54,54,54,LN puram srirampuram,False,False
Fine,195893,Sri Krishna Nanda Gokula Veg,Bangalore,4.3,"['South,Indian','Chinese']",200,52,52,52,ulsoor,False,True
Continental,94366,Kitchens of Punjab,Bangalore,0.0,"['Punjabi','North,Indian','Thalis','Desserts','Beverages']",350,61,61,61,5TH BLOCK,False,False
Fine,443800,Red Chilies,Bangalore,0.0,"['Chinese','South,Indian']",300,58,58,58,Basavanagudi,False,False
Fine,197123,Kadamba Foodline,Bangalore,0.0,"['South,Indian']",400,47,47,47,Central Bangalore,False,False
Fine,414014,Cakes Joint,Bangalore,0.0,"['Bakery','Desserts']",200,64,64,64,Malleshwaram,False,False
Fine,361866,Peetuk,Bangalore,4.0,"['Bengali','Chinese']",500,53,53,53,Indiranagar,False,False
Fine,401160,TADKA CAFE,Bangalore,0.0,"['Indian','Chinese']",300,57,57,57,Shantinagar,False,False
Fine,242154,Quattro,Bangalore,0.0,"['Italian','Mexican','Pizzas','Pastas']",1000,46,46,46,Richmond Town,False,True
Fine,440768,Amrita Foods,Bangalore,0.0,"['South,Indian']",250,38,38,38,Majestic,False,False
Fine,359557,ARMANI KITCHEN,Bangalore,3.9,"['Chinese','Indian','Tandoor']",300,53,53,53,Basaveshwaranagar,False,False
Fine,335687,Say Noodles,Bangalore,3.3,"['Chinese','Thai','Seafood','Asian','Combo','Healthy,Food','Beverages']",300,52,52,52,Banashankari,False,False
Fine,451419,Bamboo veg house,Bangalore,0.0,"['Indian','Chinese','Sweets']",250,66,66,66,Malleshwaram,False,True
Fine,230143,The Food Corner,Bangalore,4.5,"['Chinese','North,Indian']",150,38,38,38,Starbucks CBD,False,True
Fine,303640,Sarposh Restaurant and Tea Room,Bangalore,4.2,"['North,Indian','Kashmiri']",1200,66,66,66,Indiranagar,False,False
Fine,7341,Shiro,Bangalore,4.4,"['Japanese','Asian']",1400,44,44,44,Vittal Mallya Road,False,False
Fine,5162,Kedia's Funfood,Bangalore,4.3,"['Street,Food']",200,49,49,49,4th main,False,True
Fine,6493,Kudla Beach,Bangalore,3.9,"['North,Indian','Chinese','Seafood','South,Indian']",400,59,59,59,Dr. Rajkumar Road,False,False
Fine,226916,Chinese Nalapaka,Bangalore,3.9,"['Chinese','Indian']",200,56,56,56,Malleshwaram,False,False
Fine,406845,Tottos pizza,Bangalore,4.6,"['Continental','Italian']",500,44,44,44,Central Bangalore,False,False
Fine,337861,Azuki Japan Travel  Bistro And Sake,Bangalore,4.6,"['Japanese','Desserts','Pan-Asian','Bakery','Snacks']",1200,49,49,49,Richmond Town,False,False
Fine,255436,Chaat Street,Bangalore,4.2,"['Fast,Food','Snacks','Chaat','Street,Food','Beverages','Combo','North,Indian','Indian','Maharashtrian','Rajasthani']",200,58,58,58,Btm,False,True
Fine,278558,The Ritz-Carlton - The Market,Bangalore,4.1,"['Indian','Continental','Asian']",1000,52,52,52,Central Bangalore,False,False
Fine,414694,Piazza pizza by Little Italy,Bangalore,3.8,"['Pizzas','Salads','Combo','Italian','Mexican','Desserts','Beverages','Pastas']",500,53,53,53,7th Block Jayanagar,False,False
Fine,438008,LAKSHMI SUPER SANDWICH,Bangalore,0.0,"['Pizzas','Chaat','Snacks']",149,36,36,36,Central Bangalore,False,True
Fine,394786,Pure and Natural,Bangalore,0.0,"['Juices','Continental']",450,47,47,47,Vasanthnagar,False,False
Fine,371203,Southern Soul Restaurant,Bangalore,4.1,"['South,Indian']",250,56,56,56,Koramangala,False,False
Fine,278551,Kava - Fairfield by Marriott Rajajinagar,Bangalore,3.3,"['Indian','Continental']",700,65,65,65,Basaveshwaranagar,False,False
Fine,279873,Waffle Head,Bangalore,0.0,"['Desserts','Beverages']",250,48,48,48,Jayanagar,False,False
Fine,281710,JW Kitchen - JW Marriott,Bangalore,4.1,"['Indian','Continental']",1000,40,40,40,Central Bangalore,False,False
Fine,437147,Mozon Burger,Bangalore,0.0,"['Fast,Food','Salads','Desserts']",250,57,57,57,Koramangala,False,False
Fine,38633,Cafe Felix,Bangalore,4.0,"['American','Continental','Desserts','Pizzas','Pastas']",1000,50,50,50,TRINITY CIRCLE,False,False
Fine,406826,Kapoors Chaat Bhandaar,Bangalore,4.2,"['Street,Food','North,Indian','Desserts']",250,55,55,55,Rajajinagar,False,False
Fine,107695,Tea Villa Cafe,Bangalore,4.2,"['Chinese','Continental','Desserts','Fast,Food','Italian','Mexican','Pan-Asian']",1000,50,50,50,Jayanagar,False,True
Fine,409930,SIMPLI NAMDHARI,Bangalore,4.4,"['Chinese','European','Italian','North,Indian','Salads']",500,46,46,46,Ashok Nagar,False,False
Fine,337997,Taiki,Bangalore,4.0,"['Pan-Asian','Japanese','Korean','Thai','Sushi','Beverages','Asian','Chinese']",800,55,55,55,Jayanagar,False,False
Fine,311202,Andhra Biryanis,Bangalore,4.2,"['Andhra','Biryani','Hyderabadi','Chinese','Tandoor']",400,54,54,54,Indiranagar,False,False
Fine,362752,Sugo,Bangalore,4.0,"['Italian','Pastas','Pizzas','Desserts']",300,60,60,60,Koramangala,False,False
Fine,261707,Raffaele's Ristorante Pizzeria,Bangalore,4.3,"['Pizzas','Continental','Pastas','Fast,Food','Beverages']",800,61,61,61,Koramangala,False,False
Fine,380189,THE CAKE HOUSE,Bangalore,4.3,"['Indian','Bakery','Sweets']",280,54,54,54,Basavanagudi,False,False
Fine,429935,Voosh Thalis & Bowls,Bangalore,4.1,"['North,Indian','Home,Food','Indian','Beverages','Thalis','Combo']",199,52,52,52,Frazer Town,False,False
Fine,301890,Lavender Bakery by Fresh Pressery,Bangalore,4.3,"['Bakery','American','Beverages','Pastas','Desserts']",250,66,66,66,Koramangala,False,False
Fine,415302,Juno,Bangalore,0.0,"['Pan-Asian','Oriental','Chinese','Indian','Persian']",300,68,68,68,Koramangala,False,False
Fine,349811,Uff (Urban Food Factory),Bangalore,3.9,"['Indian','Seafood','Chinese','Snacks']",300,49,49,49,Jayanagar,False,False
Fine,291520,XOOX Brewmill,Bangalore,4.5,"['North,Indian','Chinese','Pizzas','Continental','Desserts','Pastas','Fast,Food','American','Italian','Salads','Combo']",500,64,64,64,Koramangala,False,False
Fine,409923,Kaati Zone Rolls and Wraps,Bangalore,3.9,"['Fast,Food','Beverages']",200,40,40,40,Central Bangalore,False,False
Fine,260845,Orbis Restaurant,Bangalore,3.8,"['North,Indian','Biryani','Arabian','Chinese','Snacks','Beverages','Desserts']",400,51,51,51,Indiranagar,False,False
Fine,448216,Momo Zone The Momo Company,Bangalore,4.4,"['Chinese','Fast,Food']",200,64,64,64,Indiranagar,False,False
Fine,335651,Wok & Talk,Bangalore,0.0,['Chinese'],300,61,61,61,Koramangala,False,False
Fine,48410,Le Gateau - The Cake Shop,Bangalore,4.3,['Desserts'],400,66,66,66,1st Cross Domlur Layout,False,False
Fine,2915,Watson's,Bangalore,0.0,"['Fast,Food']",450,53,53,53,1st Main Road,False,False
Fine,2914,Bheemas,Bangalore,4.3,['Andhra'],550,31,31,31,Church Street,False,False
Fine,438411,LEPCHA DARJEELING MOMOS,Bangalore,0.0,['Chinese'],150,58,58,58,Koramangala,False,False
Fine,32911,Salt Mango Tree,Bangalore,4.2,"['Kerala','South,Indian','Seafood','Biryani','Indian']",300,54,54,54,Indiranagar,False,False
Fine,289697,Basaveshwara Khanavali,Bangalore,4.2,"['South,Indian']",200,47,47,47,Majestic,False,False
Fine,415319,Arabian palace restaurant,Bangalore,0.0,"['Chinese','Tandoor','Indian']",200,62,62,62,Majestic,False,False
Fine,291533,New Ambur Biryani,Bangalore,0.0,['Biryani'],300,45,45,45,Shantinagar,False,False
Fine,337820,THE SOUP PROJECT,Bangalore,0.0,"['Chinese','Continental']",300,55,55,55,Basavanagudi,False,False
Fine,210127,Crazy Pizza,Bangalore,0.0,"['Fast,Food','Italian']",400,48,48,48,Magrath Rd Ashok Nagar,False,False
Fine,352508,ITC Hotels- Nutmeg The Cake Shop,Bangalore,0.0,['Desserts'],1000,49,49,49,Central Bangalore,False,False
Fine,396741,Faasos,Bangalore,4.1,"['Combo','Snacks','Beverages','Desserts','Indian']",200,34,34,34,Residency Road,False,False
Fine,8241,Paris Panini - French Street Food,Bangalore,4.4,"['French','Street,Food']",450,57,57,57,HAL 3rd stage,False,False
Fine,427308,The Bangalore Kitchen,Bangalore,0.0,"['Biryani','Fast,Food','Barbecue']",300,46,46,46,Central Bangalore,False,False
Fine,385880,Madurai Idly shop - Express,Bangalore,4.2,"['South,Indian']",150,38,38,38,Commercial Street Central banaglore,False,False
Fine,37746,Salt - Indian Restaurant Bar & Grill,Bangalore,4.4,"['North,Indian','Biryani','Thalis','Desserts']",1300,56,56,56,koramangala,False,False
Fine,318287,ROMEO LASSI SHOP,Bangalore,0.0,"['Beverages','Ice,Cream','Snacks','Desserts']",250,38,38,38,Chandni Chowk Rd Shivaji Nagar,False,False
Fine,377818,RUCHI VIRUNDU,Bangalore,0.0,"['Biryani','South,Indian']",250,61,61,61,Koramangala,False,False
Fine,9104,Rolls on Wheels,Bangalore,4.3,"['Fast,Food']",300,38,38,38,Cunnigham Road,False,False
Fine,318284,SAVERA LASSI SHOP,Bangalore,0.0,"['Juices','Beverages','Snacks','Ice,Cream']",250,38,38,38,Chandni Chowk Rd Shivaji Nagar,False,False
Fine,204706,New Shanti Upahar,Bangalore,4.4,"['South,Indian']",200,50,50,50,Jayanagar,False,True
Fine,449996,APPU'S DONNE BIRYANI,Bangalore,0.0,['Biryani'],400,57,57,57,Koramangala,False,False
Fine,56497,Maravanthe,Bangalore,4.3,['Seafood'],800,54,54,54,Indiranagar,False,False
Fine,462943,Bangarpet chats,Bangalore,0.0,['Chaat'],110,37,37,37,Central Bangalore,False,True
Fine,427422,ZED THE BAKER,Bangalore,4.0,"['Italian','Pizzas','Pastas','Indian']",500,34,34,34,Museum Road,False,False
Fine,141185,Patio 805,Bangalore,3.5,"['Pan-Asian','Fast,Food','Cafe']",300,53,53,53,Jayanagar,False,True
Fine,405908,WOWFFLES,Bangalore,4.1,"['Desserts','Bakery']",400,57,57,57,Indira Nagar,False,False
Fine,323609,WOOD FIRED PIZZA,Bangalore,0.0,['Pizzas'],300,60,60,60,Indiranagar,False,False
Fine,266388,The Thick Shake Factory,Bangalore,4.4,['Beverages'],200,44,44,44,JOHN'S CHURCH ROAD,False,False
Fine,414433,Punjabi Zaika,Bangalore,4.1,"['Continental','Italian','Fast,Food']",300,55,55,55,Rajajinagar,False,False
Fine,405907,Prowl Foods By Tiger Shroff,Bangalore,4.4,"['North,Indian','Continental','Pan-Asian','Oriental']",500,64,64,64,Indira Nagar,False,False
Fine,436223,Stegi,Bangalore,0.0,['Italian'],1200,50,50,50,Jayanagar,False,True
Fine,373468,Kudla - Hotel Ramanashree,Bangalore,0.0,"['Mangalorean','Seafood','South,Indian','Desserts']",1500,38,38,38,Central Bangalore,False,False
Fine,39564,Pai Vihar Grand,Bangalore,4.3,"['Chinese','North,Indian','South,Indian']",250,32,32,32,City Market,False,True
Fine,197009,Kunafa World,Bangalore,4.4,"['Middle,Eastern']",500,49,49,49,Frazer Town,False,True
Fine,42739,Hotel Udupi Ruchi,Bangalore,4.1,"['South,Indian','Chinese','Desserts','North,Indian']",300,51,51,51,Rajajinagar,False,True
Fine,203887,Chaatimes,Bangalore,4.4,"['Chaat','Beverages']",150,34,34,34,Ulsoor,False,True
Fine,398747,Sri Sai Ram Chats and Juice Centre,Bangalore,4.1,"['Chaat','Snacks']",200,60,60,60,Malleshwaram,False,True
Fine,360162,ROLLING DOUGH CAFE,Bangalore,4.1,"['Italian','Seafood','Desserts','Continental','Salads','Pizzas','Pastas','Beverages']",700,49,49,49,Indiranagar,False,False
Fine,307140,Five star chicken Domlur,Bangalore,0.0,"['Fast,Food']",400,66,66,66,Indiranagar,False,False
Fine,69354,No.10 Fort Cochin,Bangalore,4.2,"['Seafood','Kerala','Biryani']",250,32,32,32,Central Bangaore,False,False
Fine,154020,Udta Punjab Cafe,Bangalore,0.0,"['North,Indian']",150,48,48,48,Shantinagar,False,True
Fine,455399,Vegan Vogue,Bangalore,0.0,"['Healthy,Food','Mexican']",1000,65,65,65,Indiranagar,False,False
Fine,52927,Malleshwaram Holige Mane,Bangalore,4.4,"['Desserts','South,Indian','Sweets']",120,54,54,54,Sampige road,False,True
Fine,375674,Indus Spice House [ish],Bangalore,0.0,"['North,Indian']",700,68,68,68,Koramangala,False,False
Fine,383297,Spice It by IBIS,Bangalore,0.0,"['Snacks','Beverages']",400,40,40,40,Raja Ram Mohan Roy Rd,False,False
Fine,235488,Sri Sai Cafe,Bangalore,4.3,"['Fast,Food']",150,52,52,52,Basavanagudi,False,True
Fine,177016,IDC Kitchen,Bangalore,4.4,"['South,Indian','North,Indian']",150,44,44,44,GANDINAGAR,False,False
Fine,279060,Sikandar Rolls,Bangalore,4.5,"['North,Indian','Fast,Food','Biryani','Kebabs','Combo','Beverages','Desserts']",300,45,45,45,Central Bangalore,False,False
Fine,462935,Ujwal Family bar and restaurant,Bangalore,0.0,"['Chinese','North,Indian','South,Indian']",800,40,40,40,Central Bangalore,False,False
Fine,423329,HOTEL NEW PRASHANTH NAATI STYLE,Bangalore,0.0,"['Chinese','Indian','Biryani','Seafood']",300,49,49,49,Majestic,False,False
Fine,424656,89 EXPRESS DHABA,Bangalore,0.0,"['North,Indian']",320,72,72,72,Rajajinagar,False,True
Fine,448607,TRENDY JUICE & FOODIES,Bangalore,0.0,"['Fast,Food','Chinese','Snacks']",300,58,58,58,Basavanagudi,False,True
Fine,30732,The Rendezvous,Bangalore,4.0,"['Continental','Italian','Indian','Chinese']",600,70,70,70,80ft road Koramangala,False,False
Fine,30731,24/7 - The Lalit Ashok Bangalore,Bangalore,3.7,"['American','Asian','Chinese','Continental','North,Indian','Pan-Asian']",600,55,55,55,Malleshwaram,False,False
Fine,37354,Savi Sagar,Bangalore,4.2,"['Beverages','Chinese','Fast,Food','Jain','North,Indian','South,Indian']",300,55,55,55,Malleshwaram,False,True
Fine,403775,Khamma ghani sa,Bangalore,4.6,"['North,Indian','Rajasthani']",500,59,59,59,Koramangala,False,True
Fine,62758,Chefmaster,Bangalore,4.1,"['South,Indian','Kerala','Seafood']",300,55,55,55,Jayanagar,False,False
Fine,101968,The Bier Library,Bangalore,4.3,"['Continental','North,Indian','Pizzas','American','Mexican','Italian','Beverages']",600,61,61,61,Narayana Reddy Layout,False,False
Fine,122423,New Life Kerala Mess,Bangalore,4.3,"['South,Indian']",200,50,50,50,Indiranagar,False,False
Fine,345833,Indotalian I I Cafe,Bangalore,0.0,"['Italian','Fast,Food','Snacks','Beverages','Ice,Cream','Desserts']",300,56,56,56,Malleshwaram,False,False
Fine,37358,Hotel Karavali Beach,Bangalore,0.0,['Seafood'],300,47,47,47,Malleshwaram,False,False
Fine,36493,Chaska Bun,Bangalore,4.4,"['Street,Food']",178,57,57,57,Koramangala,False,False
Fine,339150,The Ritz-Carlton - Ganache,Bangalore,3.5,"['Indian','Bakery']",1000,55,55,55,Central Bangalore,False,False
Fine,378719,CLOUD KITCHEN CHINNI CON COOK,Bangalore,0.0,"['Continental','Indian','Chinese','Beverages']",300,65,65,65,Indiranagar,False,False
Fine,96511,Oye Kulcha!,Bangalore,0.0,"['North,Indian','Punjabi','Street,Food','South,Indian']",200,37,37,37,Magrath Road,False,True
Fine,380368,Mumbai Xpress,Bangalore,4.1,"['Chaat','Street,Food','Fast,Food']",300,50,50,50,Basavanagudi,False,False
Fine,332518,Toast & Tonic,Bangalore,4.3,"['European','Continental']",900,40,40,40,Ashok Nagar,False,False
Fine,41848,Tall Blonde French,Bangalore,4.2,"['American','European']",250,56,56,56,Koramangala,False,False
Fine,59590,South Kitchen,Bangalore,4.5,"['Fast,Food','South,Indian']",150,53,53,53,Basavanagudi,False,True
Fine,318238,AL PIZZA CORNER,Bangalore,0.0,"['Pizzas','Ice,Cream','Continental','Desserts']",250,44,44,44,Chandni Chowk Rd Shivaji Nagar,False,False
Fine,63616,Imli,Bangalore,3.8,"['North,Indian','Punjabi']",400,52,52,52,Indiranagar,False,True
Fine,449962,Cafe Grey By Dongle & Co,Bangalore,0.0,"['Beverages','Pizzas','Fast,Food','Bakery','Desserts']",450,63,63,63,Indiranagar,False,False
Fine,258116,Aaliyar Ambur Dum Biryani,Bangalore,0.0,['Indian'],200,37,37,37,Central Bangalore,False,False
Fine,403757,Zin Box,Bangalore,0.0,"['Asian','Continental','Italian','Pan-Asian']",700,46,46,46,Central Bangalore,False,False
Fine,374028,The Cafe Bar - Jayanagar,Bangalore,0.0,"['Beverages','European','Combo']",250,54,54,54,Jayanagar,False,False
Fine,215442,Nanav Stores and Cafe,Bangalore,0.0,"['Beverages','Fast,Food']",350,64,64,64,Indiranagar,False,False
Fine,239413,Just Shawarma,Bangalore,3.9,['Arabian'],180,53,53,53,Indiranagar,False,False
Fine,422674,Brown Burger Co Jayanagar,Bangalore,4.4,"['Fast,Food','Beverages']",199,54,54,54,Jayanagar,False,True
Fine,447965,ZAMA,Bangalore,0.0,['Turkish'],250,57,57,57,Indiranagar,False,False
Fine,201280,PVR Cafe,Bangalore,0.0,"['Snacks','Fast,Food','American']",400,63,63,63,Koramangala,False,False
Fine,193563,Shakers Cafe,Bangalore,0.0,"['Juices','Desserts','Indian','Fast,Food']",200,58,58,58,old BinnamangalaIndiranagar,False,False
Fine,215453,Maggi Mane,Bangalore,4.3,"['Beverages','Fast,Food','Italian']",200,52,52,52,Majestic,False,True
Fine,363380,NEETH MEDAPPA PATISSERIE,Bangalore,0.0,['Desserts'],300,47,47,47,Central Bangalore,False,False
Fine,366890,Hokart - Special Hot Momos,Bangalore,4.3,"['Fast,Food','Street,Food','Snacks','Chinese']",150,47,47,47,Koramangala,False,True
Fine,350064,CHINESE HOT,Bangalore,4.4,"['Chinese','Thai','North,Indian']",350,48,48,48,OPP SHELL PETROL PUMP MILLERS ROAD,False,False
Fine,350065,The Paan Studio,Bangalore,4.2,['Paan'],300,48,48,48,Buddha Vihar Road,False,False
Fine,204319,Earthen Delights,Bangalore,4.6,['Kerala'],240,52,52,52,Cambridge Layout,False,False
Fine,4739,The Grill House - Steaks & Sizzlers,Bangalore,4.2,"['American','Steakhouse','Italian','Mexican','Continental','Mediterranean','Desserts','Grill','Salads','Pastas','Pizzas','Lebanese']",1100,52,52,52,Kensington Point,False,False
Fine,272464,CONRAD BENGALURU,Bangalore,0.0,"['Asian','Indian','North,Indian','Chinese','Biryani','Lucknowi','Pan-Asian','European','Mughlai','Bakery','Awadhi','Japanese','Sweets','Sushi']",1200,58,58,58,Central Bangalore,False,False
Fine,191390,Brooks and Bonds Brewery,Bangalore,0.0,['Indian'],200,66,66,66,HSR,False,False
Fine,2552,Gullu's Chaat,Bangalore,3.8,"['Chaat','Snacks','Fast,Food']",250,45,45,45,Serpentine Road,False,True
Fine,411550,Ciro's Pizzeria,Bangalore,4.0,"['Pizzas','Italian','Continental','American','Desserts']",1000,37,37,37,Central Bangalore,False,False
Fine,308538,SRI UDUPI VAIBHAV,Bangalore,4.5,"['South,Indian','North,Indian','Chinese']",199,48,48,48,Indiranagar,False,True
Fine,425708,Wraps Rolls & Bowls,Bangalore,4.3,"['North,Indian','Chinese','Fast,Food','Desserts']",250,62,62,62,Indiranagar,False,False
Fine,3889,House Of Kebab's,Bangalore,3.7,"['North,Indian','Chinese','Biryani']",500,51,51,51,RV Road,False,False
Fine,327732,Foodism.in,Bangalore,0.0,"['Home,Food','North,Indian','Biryani','Thalis','Beverages','Chinese','Healthy,Food','Indian','Combo']",300,49,49,49,Basavanagudi,False,True
Fine,382904,JAI MATHARANI CHATS,Bangalore,0.0,"['Chaat','Juices','Beverages']",200,57,57,57,Basaveshwaranagar,False,False
Fine,66474,Twiststick House,Bangalore,4.3,"['Jain','North,Indian','Continental','Fast,Food','Italian','Beverages','Thai']",300,47,47,47,VV Puram,False,False
Fine,231946,Vegan kitchen,Bangalore,0.0,"['Continental','Desserts','Italian','Healthy,Food']",1200,40,40,40,Cunningham Road,False,False
